name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Boone, NC",2023-03-09,58.8,30,44.9,58.8,30,44.9,21.3,44,0,0,0,,0,0,21.9,12.5,251.7,1021.9,44.9,9.9,192.6,16.5,10,10,2023-03-09T06:46:21,2023-03-09T18:28:48,0.58,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72314863859,0586W,72316563821,72314653892,KTNB,KGEV,72219863819,K0A9,E6072"
"Boone, NC",2023-03-10,51.8,33.2,43,51.8,20.8,38.3,35.3,76.1,0.13,100,25,rain,0,0,48.1,29.2,293,1011.6,71.4,7.5,63.6,5.6,5,10,2023-03-10T06:44:56,2023-03-10T18:29:42,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"72314863859,0586W,KMRN,KTNB,KGEV,72219863819,K0A9,E6072"
"Boone, NC",2023-03-11,45.8,30,36.2,40.4,19.4,30,22.2,58.9,0,0,0,,0,0,35.7,20,306.7,1011.7,48.5,9.9,204.7,17.8,10,10,2023-03-11T06:43:31,2023-03-11T18:30:36,0.65,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72314863859,0586W,72314653892,KMRN,KTNB,KGEV,72219863819,K0A9,E6072"
"Boone, NC",2023-03-12,36.3,29.4,32.2,36,23.4,30.2,31,95.6,0.249,100,41.67,"rain,snow",0.8,0.2,18.3,5.8,96,1010.9,98.7,5.4,22.6,1.9,2,10,2023-03-12T07:42:06,2023-03-12T19:31:29,0.68,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,snow,"RVZN7,72301003810,72314863859,0586W,72316563821,KMRN,KTNB,KGEV,72219863819,K0A9,E6072"
"Boone, NC",2023-03-13,38.3,28.4,34.5,36.1,15.1,27.3,29.6,83.3,0.001,100,4.17,rain,0.2,0,32.1,20.6,303.7,1011,95.7,7.4,68.7,5.7,3,10,2023-03-13T07:40:40,2023-03-13T19:32:22,0.72,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain or snow.,snow,"72301003810,72314863859,0586W,KMRN,KTNB,KGEV,72219863819,K0A9,E6072"
"Boone, NC",2023-03-14,28.8,22.5,24.9,17.5,9,12.1,15.9,68.7,0,0,0,snow,0.7,0,36.8,20.6,312.6,1015.9,75.3,7.3,56.3,4.9,3,10,2023-03-14T07:39:15,2023-03-14T19:33:15,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"RVZN7,72301003810,72314863859,0586W,72314653892,KMRN,KTNB,KGEV,72219863819,K0A9,E6072"
"Boone, NC",2023-03-15,46.8,21.6,32.7,43.4,8.9,25.2,13.1,47.4,0,0,0,,0,0,32.2,16,296.3,1021.8,10.4,9.9,250.3,21.8,9,10,2023-03-15T07:37:48,2023-03-15T19:34:08,0.79,Clear,Clear conditions throughout the day.,clear-day,"RVZN7,72301003810,72314863859,KHKY,KVJI,0586W,72316563821,KTNB,KGEV,72219863819,K0A9,E6072"
"Boone, NC",2023-03-16,59.2,22.1,41.5,59.2,22.1,41.3,19.1,46.8,0,0,0,,0,0.1,23,9.7,197.1,1020,0,9.9,192,16.4,8,10,2023-03-16T07:36:22,2023-03-16T19:35:00,0.82,Clear,Clear conditions throughout the day.,clear-day,"72314863859,0586W,72314653892,72316563821,KTNB,KGEV,72219863819,K0A9,E6072"
"Boone, NC",2023-03-17,52.7,40.6,47.5,52.7,31,45,35.6,67.1,0.096,100,12.5,rain,0,0,26.4,21.2,258.7,1010.2,76.4,9,41.6,3.4,2,10,2023-03-17T07:34:55,2023-03-17T19:35:53,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"RVZN7,72301003810,72314863859,0586W,KTNB,KGEV,72219863819,K0A9,E6072"
"Boone, NC",2023-03-18,39.3,28.5,33.8,30.4,15.4,23.7,20.7,61.8,0,0,0,,0,0,33.2,22.8,299.1,1011.6,43.2,9.3,229.4,20,10,10,2023-03-18T07:33:28,2023-03-18T19:36:45,0.89,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72301003810,72314863859,KHKY,0586W,72314653892,72316563821,KTNB,KGEV,72219863819,K0A9,E6072"
"Boone, NC",2023-03-19,31.9,20.3,26.3,24.1,5.4,15.2,11.2,53.1,0,0,0,,0,0,27.6,18.1,304.9,1018.2,30.2,9.9,204.5,17.7,8,10,2023-03-19T07:32:01,2023-03-19T19:37:37,0.93,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KHKY,KVJI,0586W,72316563821,KGEV,RVZN7,72301003810,72314863859,KMRN,KTNB,72219863819,K0A9,E6072"
"Boone, NC",2023-03-20,48.4,19.1,32.5,47.7,9.5,31.1,10,43.6,0,0,0,,0,0,18.3,10.7,331.4,1025.7,0,9.9,240.2,20.8,9,10,2023-03-20T07:30:34,2023-03-20T19:38:29,0.96,Clear,Clear conditions throughout the day.,clear-day,"KUKF,KHKY,72316563821,KGEV,RVZN7,72301003810,72314863859,72314653892,KMRN,KTNB,72219863819,K0A9,E6072"
"Boone, NC",2023-03-21,58,25.6,41.9,58,25.6,41.9,14.8,37.7,0,0,0,,0,0,18.3,7.2,152,1028.3,12.3,9.9,229.3,19.8,8,10,2023-03-21T07:29:07,2023-03-21T19:39:20,0,Clear,Clear conditions throughout the day.,clear-day,"RVZN7,72301003810,72314863859,KHKY,KVJI,0586W,72316563821,KGEV,K0A9,E6072"
"Boone, NC",2023-03-22,49.8,42,45.2,49.8,42,45.2,35.9,73.2,0.092,100,33.33,rain,0,0,13.9,1.9,7.1,1026.9,98.1,9.1,65.9,5.7,4,10,2023-03-22T07:27:40,2023-03-22T19:40:12,0.03,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"72301003810,72314863859,KHKY,0586W,KVJI,72316563821,KGEV,KTNB,K0A9,E6072,72219863819"
"Boone, NC",2023-03-23,72.8,43.9,58.6,72.8,43.9,58.6,46.6,69,0,0,0,,0,0,35.7,18.9,282,1021.7,48.6,9.9,192.8,16.5,8,10,2023-03-23T07:26:12,2023-03-23T19:41:03,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"RVZN7,72314863859,0586W,KVJI,72314653892,72316563821,KTNB,KGEV,72219863819,K0A9,E6072"
"Boone, NC",2023-03-24,74.8,54.7,65.5,74.8,54.7,65.5,48.5,55.3,0,0,0,,0,0,27.7,15,248.5,1015.6,25.8,9.9,165.8,14.2,9,10,2023-03-24T07:24:45,2023-03-24T19:41:55,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KUKF,KHKY,0586W,72316563821,KGEV,RVZN7,72301003810,72314863859,72314653892,KMRN,KTNB,72219863819,E6072"
"Boone, NC",2023-03-25,69.9,54.7,62.1,69.9,54.7,62.1,41.4,51.7,0.349,100,20.83,rain,0,0,38.9,20.6,258.6,1010.6,36.9,9.7,190,16.4,10,10,2023-03-25T07:23:18,2023-03-25T19:42:46,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"RVZN7,72301003810,72314863859,0586W,72316563821,F8439,KTNB,KGEV,72219863819,E6072"
"Boone, NC",2023-03-26,69.1,45.1,56.4,69.1,42.9,56.2,35.6,49.6,0,0,0,,0,0,31.1,12,273.8,1016.4,25,9.9,152.9,13.2,8,10,2023-03-26T07:21:50,2023-03-26T19:43:37,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"RVZN7,72301003810,72314863859,KHKY,0586W,72316563821,KTNB,KGEV,72219863819,E6072"
"Boone, NC",2023-03-27,67.6,50.5,58.7,67.6,50.5,58.7,43.5,61.3,0.001,100,4.17,rain,0,0,35.6,17.7,293.9,1015.5,35.8,9.8,176.6,15.3,9,10,2023-03-27T07:20:23,2023-03-27T19:44:28,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"RVZN7,72314863859,0586W,72316563821,72314653892,KTNB,KGEV,72219863819,E6072"
"Boone, NC",2023-03-28,50.9,41.4,46.3,50.9,36.6,42.9,36.2,68.8,0.083,100,16.67,rain,0,0,28.9,13.1,288.7,1018.9,51.1,9.4,35.8,3.3,2,10,2023-03-28T07:18:56,2023-03-28T19:45:19,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"RVZN7,72301003810,72314863859,KHKY,0586W,72316563821,KTNB,KGEV,72219863819,E6072"
"Boone, NC",2023-03-29,54.5,33.5,42.5,54.5,27,39.7,22,48.9,0,0,0,,0,0,24.1,13.2,317.6,1021.4,19.7,9.9,279.5,24.2,10,10,2023-03-29T07:17:29,2023-03-29T19:46:10,0.26,Clear,Clear conditions throughout the day.,clear-day,"RVZN7,72314863859,0586W,72316563821,72314653892,KTNB,KGEV,72219863819,E6072"
"Boone, NC",2023-03-30,61,28.8,45,61,28.8,44.6,21.1,45.9,0,0,0,,0,0,19.7,8.5,260.3,1024.5,0,9.9,271.1,23.3,10,10,2023-03-30T07:16:02,2023-03-30T19:47:01,0.29,Clear,Clear conditions throughout the day.,clear-day,"RVZN7,72301003810,72314863859,0586W,72316563821,KTNB,KGEV,72219863819,E6072"
"Boone, NC",2023-03-31,56,40.2,50.1,56,40.2,49.4,37.9,64.4,0.089,100,20.83,rain,0,0,25.3,10.2,223.7,1022.8,58.7,9.8,39.5,3.3,2,10,2023-03-31T07:14:36,2023-03-31T19:47:52,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"RVZN7,72301003810,72314863859,KHKY,0586W,72316563821,72314653892,KTNB,KGEV,72219863819,E6072"
"Boone, NC",2023-04-01,69.9,46.1,58.9,69.9,36,58.5,36.4,54.1,0.375,100,33.33,rain,0,0,55.1,36.1,273.5,1010.4,34.1,9.3,221.3,19.1,10,10,2023-04-01T07:13:09,2023-04-01T19:48:43,0.35,"Rain, Partially cloudy",Clearing in the afternoon with rain.,rain,"RVZN7,72314863859,0586W,72316563821,72314653892,KTNB,KGEV,72219863819,E6072"
"Boone, NC",2023-04-02,60.6,33.6,44.8,60.6,20.8,39.3,25.8,51.9,0,0,0,,0,0,56.5,32.1,291.9,1015.8,8,9.9,293.6,25.3,10,10,2023-04-02T07:11:43,2023-04-02T19:49:34,0.39,Clear,Clear conditions throughout the day.,wind,"RVZN7,72314863859,0586W,72316563821,72314653892,KTNB,KGEV,72219863819,E6072"
"Boone, NC",2023-04-03,60.7,32.1,44.9,60.7,32.1,44.9,34.9,72.6,0.012,100,8.33,rain,0,0,23,9.8,173.6,1018.4,39.3,9.7,140.4,12.3,8,10,2023-04-03T07:10:17,2023-04-03T19:50:25,0.42,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"RVZN7,72314863859,0586W,72314653892,72316563821,KTNB,KGEV,72219863819,E6072"
"Boone, NC",2023-04-04,73.7,41.4,60,73.7,41.4,59.9,49.8,71.3,0,0,0,,0,0,28.9,13.6,252.3,1019.1,38.9,9.9,241.7,21,9,30,2023-04-04T07:08:52,2023-04-04T19:51:15,0.45,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"RVZN7,72314863859,0586W,72316563821,KTNB,KGEV,72219863819,E6072,K0A9"
"Boone, NC",2023-04-05,72.9,50.6,64,72.9,50.6,64,56.4,78.1,0,0,0,,0,0,25.3,10.9,209.5,1022.8,45.2,8.8,152,13.1,7,10,2023-04-05T07:07:26,2023-04-05T19:52:06,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"RVZN7,72314863859,0586W,72314653892,KTNB,KGEV,72219863819,K0A9"
"Boone, NC",2023-04-06,70.9,57.2,63.8,70.9,57.2,63.8,56,76.8,0.286,100,16.67,rain,0,0,18.4,10.9,305.8,1025.1,39.3,9.5,85.7,7.4,4,10,2023-04-06T07:06:01,2023-04-06T19:52:57,0.5,"Rain, Partially cloudy",Becoming cloudy in the afternoon with afternoon rain.,rain,"RVZN7,72314863859,0586W,72314653892,KTNB,KGEV,72219863819,K0A9"
"Boone, NC",2023-04-07,57.1,38.6,48,57.1,34.3,46.1,47.9,99.5,0.687,100,41.67,rain,0,0,17.2,7.5,97.1,1026.5,94,7.6,23.1,1.8,1,10,2023-04-07T07:04:37,2023-04-07T19:53:48,0.55,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"72301003810,72314863859,0586W,72314653892,KTNB,KGEV,72219863819,K0A9"
"Boone, NC",2023-04-08,37.8,32.6,34.9,36.4,26.6,31.6,32.2,90.1,0.128,100,29.17,"rain,snow",0,0,21.9,7.5,89,1027.4,99.3,9,35.1,3.1,1,10,2023-04-08T07:03:13,2023-04-08T19:54:39,0.59,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,rain,"RVZN7,72301003810,72314863859,0586W,72314653892,72316563821,KTNB,KGEV,72219863819,K0A9"
"Boone, NC",2023-04-09,55.5,29.7,42.1,55.5,29.7,41.7,25.3,55,0,0,0,,0,0,18.3,6.4,101.8,1027.8,19.1,9.9,245.4,21.3,8,10,2023-04-09T07:01:49,2023-04-09T19:55:30,0.62,Clear,Clear conditions throughout the day.,clear-day,"RVZN7,72314863859,0586W,KTNB,KGEV,72219863819,K0A9"
"Boone, NC",2023-04-10,58.9,26.1,41.9,58.9,26.1,41.8,27.3,63.5,0,0,0,,0,0,11.4,6.8,109.5,1030,0,9.9,242.6,21.1,8,10,2023-04-10T07:00:26,2023-04-10T19:56:20,0.66,Clear,Clear conditions throughout the day.,clear-day,"RVZN7,72314863859,0586W,72316563821,72314653892,KTNB,KGEV,72219863819,K0A9"
"Boone, NC",2023-04-11,66.4,29,48.2,66.4,29,48.1,26.3,53.5,0,0,0,,0,0,18.3,14.2,291.6,1027.5,0,9.9,243.3,20.9,8,10,2023-04-11T06:59:03,2023-04-11T19:57:11,0.7,Clear,Clear conditions throughout the day.,clear-day,"RVZN7,72314863859,0586W,KMRN,KTNB,KGEV,72219863819,K0A9"
"Boone, NC",2023-04-12,72.6,34.9,54.6,72.6,34.9,54.1,29.4,45,0,0,0,,0,0,18.3,11.4,286.3,1022.9,0,9.9,242.8,20.9,8,10,2023-04-12T06:57:41,2023-04-12T19:58:02,0.73,Clear,Clear conditions throughout the day.,clear-day,"RVZN7,72314863859,0586W,72316563821,KTNB,KGEV,72219863819,K0A9"
"Boone, NC",2023-04-13,73.1,44.9,59.2,73.1,44.9,59.2,34.6,43.5,0.039,100,4.17,rain,0,0,18.8,8.6,137.3,1018.7,11,9.9,230.4,19.9,8,10,2023-04-13T06:56:20,2023-04-13T19:58:53,0.75,Rain,Clear conditions throughout the day with morning rain.,rain,"KUKF,KHKY,0586W,72316563821,KGEV,RVZN7,72301003810,72314863859,72314653892,KMRN,KTNB,K0A9,72219863819"
"Boone, NC",2023-04-14,63.8,51.6,56.4,63.8,51.6,56.4,51.6,84.9,0.491,100,37.5,rain,0,0,18.8,8,137,1015.6,90.9,8.8,119.2,10.2,6,10,2023-04-14T06:54:59,2023-04-14T19:59:45,0.8,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"RVZN7,72314863859,0586W,72314653892,KTNB,KGEV,72219863819,K0A9"
"Boone, NC",2023-04-15,65.9,48,56,65.9,48,56,47.3,75.5,0,0,0,,0,0,19.7,14.3,291.8,1016,52.8,9.9,195,16.9,8,10,2023-04-15T06:53:39,2023-04-15T20:00:36,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72314863859,0586W,72314653892,KTNB,72219863819,K0A9"
"Boone, NC",2023-04-16,68.8,47.9,56.8,68.8,47.9,56.8,49,76.8,0.161,100,25,rain,0,0,34.4,20.5,259.8,1012.9,43,9.5,149.1,13,6,10,2023-04-16T06:52:19,2023-04-16T20:01:27,0.87,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"72314863859,0586W,72314653892,KTNB,72219863819,K0A9"
"Boone, NC",2023-04-17,57.3,40.4,48.8,57.3,32.5,44.8,22.7,39.7,0,0,0,,0,0,38,26.1,289.5,1010.1,4.4,9.9,262.8,22.7,8,10,2023-04-17T06:51:00,2023-04-17T20:02:18,0.91,Clear,Clear conditions throughout the day.,clear-day,"RVZN7,72301003810,72314863859,0586W,72314653892,KTNB,KGEV,72219863819,K0A9"
"Boone, NC",2023-04-18,66,45.8,54.8,66,38.7,52.6,24.5,31.7,0,0,0,,0,0,40.1,24,295.5,1014.9,2.2,9.9,246.4,21.2,8,10,2023-04-18T06:49:42,2023-04-18T20:03:09,0.95,Clear,Clear conditions throughout the day.,clear-day,"RVZN7,72314863859,0586W,72314653892,KTNB,72219863819,K0A9"
"Boone, NC",2023-04-19,74.2,43.5,59.8,74.2,41.6,59.3,35.3,44.8,0,0,0,,0,0,19.7,13.1,271.4,1021.3,10.3,9.9,230,19.7,8,10,2023-04-19T06:48:24,2023-04-19T20:04:01,0.98,Clear,Clear conditions throughout the day.,clear-day,"RVZN7,72301003810,72314863859,0586W,72314653892,KTNB,72219863819,K0A9"
"Boone, NC",2023-04-20,77.2,41.7,61.6,77.2,41.7,61.6,38.8,49.2,0,0,0,,0,0,25.3,9.7,189.2,1024.2,0.1,9.9,245.9,21.3,8,10,2023-04-20T06:47:07,2023-04-20T20:04:52,0,Clear,Clear conditions throughout the day.,clear-day,"RVZN7,72314863859,0586W,72314653892,KTNB,KGEV,72219863819,K0A9"
"Boone, NC",2023-04-21,72.2,43.5,60.6,72.2,43.5,60.6,42.2,54.3,0,0,0,,0,0,25.3,15.4,190.2,1019.3,4.3,9.9,242.6,20.9,8,10,2023-04-21T06:45:51,2023-04-21T20:05:44,0.05,Clear,Clear conditions throughout the day.,clear-day,"RVZN7,72301003810,72314863859,0586W,72314653892,KTNB,72219863819,K0A9"
"Boone, NC",2023-04-22,59.8,39.7,52,59.8,39.7,51.8,42,70.7,0.74,100,25,rain,0,0,35.6,22.4,289.2,1011.8,49.2,9.2,164.3,14.2,8,10,2023-04-22T06:44:36,2023-04-22T20:06:35,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"RVZN7,72314863859,0586W,72314653892,KTNB,72219863819,K0A9"
"Boone, NC",2023-04-23,53.5,33.3,44,53.5,33.3,42.7,28.2,60.2,0,0,0,,0,0,25.2,13.8,297,1016.1,29.6,9.9,184.3,16,6,10,2023-04-23T06:43:22,2023-04-23T20:07:26,0.11,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"RVZN7,72314863859,0586W,72314653892,KMRN,KTNB,KGEV,72219863819,K0A9"
"Boone, NC",2023-04-24,53.5,35.6,44.1,53.5,29.3,39.7,22.3,45.3,0,0,0,,0,0,26.3,18.3,303.8,1018.7,4.2,9.9,264.6,23,8,10,2023-04-24T06:42:09,2023-04-24T20:08:18,0.14,Clear,Clear conditions throughout the day.,clear-day,"RVZN7,72314863859,0586W,72314653892,KTNB,72219863819,K0A9"
"Boone, NC",2023-04-25,58.9,28.7,44.1,58.9,28.7,43.9,29.3,59.5,0,0,0,,0,0,12.8,7.4,127.5,1020.6,16.4,9.9,187.9,16.1,6,10,2023-04-25T06:40:56,2023-04-25T20:09:10,0.18,Clear,Clear conditions throughout the day.,clear-day,"RVZN7,72314863859,0586W,72314653892,72316563821,KTNB,72219863819,K0A9"
"Boone, NC",2023-04-26,55.2,31.3,45.1,55.2,31.3,45.1,38.6,79.8,0,0,0,,0,0,11.4,5.8,161.7,1021.4,61,9.2,109.4,9.4,4,10,2023-04-26T06:39:45,2023-04-26T20:10:01,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"RVZN7,72314863859,0586W,72314653892,KTNB,K0A9,72219863819"
"Boone, NC",2023-04-27,50.9,41.1,47.6,50.9,41.1,47.1,46.2,94.8,0.812,100,45.83,rain,0,0,18.3,7.4,108.1,1018.2,91.1,6.7,28.1,2.4,1,10,2023-04-27T06:38:34,2023-04-27T20:10:53,0.25,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"RVZN7,72314863859,0586W,72314653892,KTNB,72219863819,K0A9,E6072"
"Boone, NC",2023-04-28,67.8,49.3,56.8,67.8,49.3,56.8,52.1,85.5,1.122,100,58.33,rain,0,0,18.4,10.9,256.5,1010,79.3,7.8,170.6,14.7,9,10,2023-04-28T06:37:24,2023-04-28T20:11:44,0.27,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"RVZN7,72314863859,0586W,72314653892,KTNB,72219863819,K0A9"
"Boone, NC",2023-04-29,66.7,50.3,57.8,66.7,50.3,57.8,51.4,80.8,0,0,0,,0,0,17.2,10.3,298.2,1010.1,63.9,9.6,186.5,16.1,7,10,2023-04-29T06:36:16,2023-04-29T20:12:36,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"RVZN7,72314863859,0586W,72314653892,KTNB,72219863819,K0A9"
"Boone, NC",2023-04-30,58,38,51.7,58,28.7,50.3,44.7,79.3,0.228,100,54.17,rain,0,0,43.6,22.3,293.6,999.9,90.8,8.8,92.8,8.1,5,10,2023-04-30T06:35:08,2023-04-30T20:13:27,0.34,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"RVZN7,72314863859,0586W,72314653892,KTNB,KGEV,72219863819,K0A9"
"Boone, NC",2023-05-01,51.8,37.5,44.9,51.8,25.6,38.1,28.8,54.6,0,0,0,,0,0,41.4,26.9,288.8,1001.1,56.3,9.9,139.6,12,5,10,2023-05-01T06:34:02,2023-05-01T20:14:19,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"RVZN7,72314863859,0586W,72314653892,KTNB,72219863819,K0A9"
"Boone, NC",2023-05-02,52.9,43.4,48.1,52.9,34.2,43.4,24.9,41.1,0,0,0,,0,0,49.3,28,291.7,1003,41.5,9.9,226.3,19.6,10,10,2023-05-02T06:32:57,2023-05-02T20:15:10,0.4,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"RVZN7,72314863859,0586W,72314653892,72316563821,KTNB,72219863819,K0A9"
"Boone, NC",2023-05-03,52.3,40.5,45.9,52.3,31.9,40.1,27.5,49.4,0,0,0,,0,0,47.2,28.6,306.8,1006.2,50,9.9,209.4,18.1,8,10,2023-05-03T06:31:52,2023-05-03T20:16:01,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"RVZN7,72314863859,0586W,72314653892,KTNB,72219863819,K0A9"
"Boone, NC",2023-05-04,59.4,40.3,49.2,59.4,35.7,47.4,29.7,49.6,0,0,0,,0,0,27.5,17.7,296.8,1015.8,23,9.9,273.7,23.5,8,10,2023-05-04T06:30:49,2023-05-04T20:16:53,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"RVZN7,72314863859,0586W,72314653892,KTNB,72219863819,K0A9"
"Boone, NC",2023-05-05,65.4,32.6,50.9,65.4,32.6,50.9,37,63.6,0,0,0,,0,0,13.9,7.5,154.1,1022.5,2.7,9.9,267,23.1,9,10,2023-05-05T06:29:48,2023-05-05T20:17:44,0.5,Clear,Clear conditions throughout the day.,clear-day,"RVZN7,72301003810,72314863859,0586W,72314653892,KMRN,KTNB,KGEV,72219863819,K0A9"
"Boone, NC",2023-05-06,70.5,39.3,56.1,70.5,39.3,56.1,42.7,64.8,0,0,0,,0,0,17.2,10.8,208.7,1025.2,18.9,9.8,233.7,20.2,8,10,2023-05-06T06:28:47,2023-05-06T20:18:35,0.53,Clear,Clear conditions throughout the day.,clear-day,"RVZN7,72314863859,0586W,72314653892,KTNB,KGEV,72219863819,K0A9"
"Boone, NC",2023-05-07,68.4,43.8,57.4,68.4,43.8,57.4,50.7,79.7,0.111,100,8.33,rain,0,0,23,14.3,291.3,1021.8,21.6,9.7,145.1,12.5,5,30,2023-05-07T06:27:48,2023-05-07T20:19:26,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"RVZN7,72314863859,0586W,72314653892,72316563821,KTNB,72219863819,K0A9"
"Boone, NC",2023-05-08,68.6,56.2,61.8,68.6,56.2,61.8,52.7,72.6,0,0,0,,0,0,30,15.9,296.4,1014.9,44.7,9.9,206,17.9,9,10,2023-05-08T06:26:50,2023-05-08T20:20:17,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"RVZN7,72314863859,0586W,72314653892,72316563821,KMRN,KTNB,KGEV,72219863819,K0A9"
"Boone, NC",2023-05-09,77.1,57.8,65.7,77.1,57.8,65.7,55.5,71.6,0.095,100,8.33,rain,0,0,32.2,17,298.5,1013.3,61.9,9.6,164.5,14.2,8,30,2023-05-09T06:25:53,2023-05-09T20:21:07,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"RVZN7,72314863859,0586W,72314653892,72316563821,KTNB,KGEV,72219863819,K0A9"
"Boone, NC",2023-05-10,71.7,50.5,60.9,71.7,50.5,60.9,49.6,69.3,0,0,0,,0,0,16.1,9,129.6,1022.4,22.3,9.8,255.8,22.2,9,10,2023-05-10T06:24:58,2023-05-10T20:21:57,0.68,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"RVZN7,72301003810,72314863859,0586W,72314653892,72316563821,KTNB,K0A9,72219863819"
"Boone, NC",2023-05-11,72.7,45.6,60.5,72.7,45.6,60.5,48.5,68.8,0,0,0,,0,0,20.8,12,200.9,1024.2,14.6,9.6,258.5,22.5,9,10,2023-05-11T06:24:03,2023-05-11T20:22:48,0.71,Clear,Clear conditions throughout the day.,clear-day,"RVZN7,72301003810,72314863859,KHKY,0586W,72314653892,72316563821,KTNB,72219863819,K0A9"
"Boone, NC",2023-05-12,74.7,54,63.1,74.7,54,63.1,56.4,80.2,0.233,100,25,rain,0,0,17.2,8,173,1023.9,64.2,9.1,161.8,14.1,8,10,2023-05-12T06:23:11,2023-05-12T20:23:38,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"RVZN7,72314863859,0586W,72314653892,KMRN,KTNB,KGEV,72219863819,K0A9"
"Boone, NC",2023-05-13,75.3,58.7,66.1,75.3,58.7,66.1,58.2,78.1,0.12,100,20.83,rain,0,0,23,15.8,298.9,1022.6,54.7,9.3,251.6,21.7,8,10,2023-05-13T06:22:19,2023-05-13T20:24:27,0.78,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"RVZN7,72314863859,0586W,72314653892,KTNB,72219863819,K0A9"
"Boone, NC",2023-05-14,69.4,58.7,63.3,69.4,58.7,63.3,59.3,87.6,0.023,100,12.5,rain,0,0,17.2,9.2,283.6,1024.4,83.8,8.8,120.2,10.3,6,10,2023-05-14T06:21:29,2023-05-14T20:25:17,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"RVZN7,72314863859,0586W,72314653892,KMRN,KTNB,KGEV,72219863819,K0A9"
"Boone, NC",2023-05-15,63.5,57.3,60,63.5,57.3,60,56.6,89.1,0.038,100,16.67,rain,0,0,15,7.4,198.9,1025.8,99.3,8,78.3,6.6,4,10,2023-05-15T06:20:41,2023-05-15T20:26:06,0.86,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"RVZN7,72314863859,0586W,72314653892,KMRN,KTNB,KGEV,72219863819,K0A9"
"Boone, NC",2023-05-16,75.2,58.1,64.6,75.2,58.1,64.6,59.4,85,0.769,100,54.17,rain,0,0,38,15,282.1,1016,84.3,8,185.3,16.1,7,30,2023-05-16T06:19:54,2023-05-16T20:26:54,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"RVZN7,72314863859,0586W,72314653892,KMRN,KTNB,KGEV,K0A9,72219863819"
